29.81,79.223,199.22,120
29.15,78.399,198.4,240
32.09,77.849,0,162.15
30.97,82.13,202.13,282.15
30.97,81.827,159.68,360
30.42,81.178,201.18,480
30.36,80.72,200.72,600
29.69,82.661,202.66,720
29.76,84.793,204.79,840
30.33,86.677,206.68,960
30.33,88.483,208.48,1080
29.66,87.072,207.07,1200
32.02,86.294,0,1113.7
43.8,86.628,0,1027.1
37.2,85.977,0,941.1
34.87,85.069,0,856.03
35.74,85.993,0,770.04
35.74,85.507,0,684.53
34.9,85.075,0,599.46
31.96,84.517,0,514.94
30.65,84.256,204.26,634.94
31.91,87.088,207.09,754.94
31.91,86.344,171.4,840
30.45,85.094,205.09,960
30.9,85.801,205.8,1080
30.21,85.405,205.41,1200
43.8,83.844,0,1116.2
43.51,84.292,0,1031.9
40.16,85.182,0,946.68
37.64,83.71,0,862.97
37.52,84.935,46.305,824.34
39.08,84.93,0,739.41
35,82.866,202.87,859.41
35,82.159,202.16,979.41
39.74,80.549,0,898.86
39.75,79.251,0,819.61
40.82,79.747,0,739.87
39.79,78.113,0,661.75
39.63,77.745,0,584.01
38.79,77.102,0,506.9
38.35,77.776,0,429.13
39.74,75.539,0,353.59
39.73,74.07,0,279.52
39.74,72.505,0,207.02
37.98,71.589,0,135.43
39.06,69.358,0,66.068
39.8,66.068,0,0
32.03,66.069,186.07,120
36.25,66.381,10.75,64.369
39.72,64.369,0,0
32.52,62.055,62.055,0
31.99,61.33,181.33,120
31.99,58.502,94.69,156.19
32.02,58.283,0,97.905
31.39,57.176,177.18,217.9
31.39,54.407,174.41,337.9
31.36,53.847,173.85,457.9
31.36,53.622,173.62,577.9
32.06,52.017,0,525.89
30.35,51.061,171.06,645.89
27.6,49.775,169.77,765.89
27.6,47.915,167.92,885.89
31.33,47.495,167.5,1005.9
31.75,46.373,166.37,1125.9
34.23,45.887,0,1080
31.36,45.679,165.68,1200
32.37,44.283,0,1155.7
35.03,43.245,0,1112.5
34.6,43.047,0,1069.4
38.64,41.991,0,1027.4
40.25,41.346,0,986.09
31.91,41.253,161.25,1106.1
32.06,39.524,133.44,1200
34.63,39.961,0,1160
33.37,37.664,0,1122.4
32.36,37.068,114.69,1200
67.7,37.732,0,1162.3
75.27,35.862,0,1126.4
108.74,34.582,0,1091.8
583.48,35.129,0,1056.7
79.66,34.517,0,1022.2
67.37,34.086,0,988.09
75.62,34.144,0,953.95
36.23,33.81,153.81,1073.9
37.06,33.888,39.94,1080
36.15,33.557,153.56,1200
46.17,33.35,0,1166.6
56.93,32.819,0,1133.8
49.76,32.683,0,1101.1
49.76,32.501,0,1068.6
43.56,31.577,0,1037.1
43.53,32.115,0,1005
43.31,32.751,0,972.2
43.35,31.687,0,940.52
43.31,31.055,0,909.46
43.31,31.479,0,877.98
46.2,30.806,0,847.18
49.83,30.555,0,816.62
48.25,31.188,0,785.43
42.91,31.932,0,753.5
43.74,30.343,0,723.16
41,30.102,0,693.06
40.96,30.044,0,663.01
42.66,31.69,0,631.32
40.96,31.301,0,600.02
41.42,30.533,0,569.49
41.76,30.167,0,539.32
43.41,30.295,0,509.03
218.58,29.349,0,479.68
215.47,29.86,0,449.82
45.45,31.273,0,418.54
43.31,30.135,0,388.41
43.82,30.461,0,357.95
43.52,30.169,0,327.78
43.31,29.823,0,297.96
43.31,30.062,0,267.89
43.45,31.467,0,236.43
34.66,31.467,151.47,356.43
37.33,32.501,152.5,476.43
48.23,32.271,0,444.16
164.82,31.126,0,413.03
162.89,31.674,0,381.36
47.08,31.871,0,349.49
50.28,32.965,0,316.52
47.03,33.355,0,283.17
46.64,34.048,0,249.12
38.96,34.168,154.17,369.12
38.96,34.297,154.3,489.12
49.86,34.421,0,454.7
42.66,35.107,0,419.59
44.68,35.18,0,384.41
46.05,36.004,0,348.41
45.83,37.017,0,311.39
46.05,37.017,0,274.37
46,38.604,0,235.77
46.64,39.427,0,196.34
42.36,40.476,0,155.86
39.2,40.85,160.85,275.86
33.92,40.846,160.85,395.86
36.69,42.176,162.18,515.86
45.61,42.415,0,473.45
32.18,42.939,162.94,593.45
33.82,43.468,163.47,713.45
45.88,43.629,0,669.82
174.64,44.802,0,625.02
45.83,46.57,0,578.45
51.24,46.922,0,531.53
41.38,49.516,0,482.01
41.57,50.128,0,431.88
45.45,50.829,0,381.05
46.05,51.535,0,329.52
48.64,51.844,0,277.67
36.23,52.893,172.89,397.67
40.56,53.452,60.336,404.56
41.09,53.805,0,350.75
45.08,53.809,0,296.94
38.92,54.561,174.56,416.94
42.55,55.46,0,361.48
39.96,56.521,176.52,481.48
35.4,57.623,177.62,601.48
40.04,58.644,178.64,721.48
38.92,60.939,180.94,841.48
35.52,60.943,180.94,961.48
35.2,60.949,180.95,1081.5
41.2,63.095,0,1018.4
51.29,63.585,0,954.8
45.04,63.661,0,891.14
178.22,64.258,0,826.88
41.74,64.997,0,761.89
48.5,65.455,0,696.43
45.04,65.712,0,630.72
38.92,65.839,185.84,750.72
38.92,68.33,188.33,870.72
38.92,68.488,188.49,990.72
40.08,69.029,189.03,1110.7
41.05,67.297,0,1043.4
40.63,67.032,0,976.39
42.14,68.41,0,907.98
46,70.694,0,837.29
44.2,72.119,0,765.17
44.32,71.85,0,693.32
45.08,71.097,0,622.22
44.71,72.314,0,549.91
44.32,72.416,0,477.49
37.65,71.796,191.8,597.49
37.57,72.003,192,717.49
40.82,71.595,0,645.9
42.1,72.583,0,573.31
45.08,71.975,0,501.34
51.16,75.179,0,426.16
59.28,74.667,0,351.49
37.54,75.517,195.52,471.49
30.73,77.094,197.09,591.49
38.92,75.435,195.44,711.49
38.92,75.006,195.01,831.49
43.1,75.483,0,756.01
44.71,77.122,0,678.89
44.53,75.93,0,602.96
41.06,75.55,0,527.41
40.98,76.461,0,450.95
51.14,77.365,0,373.58
66.77,76.865,0,296.72
76.24,77.318,0,219.4
17.14,76.864,196.86,339.4
25.64,76.74,196.74,459.4
31.02,78.278,198.28,579.4
30.89,76.824,196.82,699.4
40.19,74.485,194.48,819.4
36.51,76.381,196.38,939.4
40.46,76.533,196.53,1059.4
42.86,76.436,0,982.96
42.25,76.618,0,906.35
137.79,76.844,0,829.5
53.53,76.824,0,752.68
52.97,76.031,0,676.65
42.42,76.647,0,600
33.29,75.768,195.77,720
37.98,75.529,195.53,840
33.11,75.111,195.11,960
33.11,74.249,194.25,1080
33.18,73.985,193.99,1200
47.04,75.873,0,1124.1
47.27,75.758,0,1048.4
47.04,75.772,0,972.6
38.92,75.776,195.78,1092.6
44.2,76.962,0,1015.6
40.1,77.092,197.09,1135.6
47.04,75.69,0,1059.9
54.8,75.918,0,984.03
51.15,76.381,0,907.65
47.22,76.861,0,830.78
47.18,75.197,0,755.59
45.82,78.977,0,676.61
45.42,78.444,0,598.17
43.9,77.436,0,520.73
45.34,76.529,0,444.2
42.42,76.211,196.21,564.2
44.6,78.048,0,486.15
42.62,77.381,52.763,461.54
49.05,77.521,0,384.02
51.26,76.741,0,307.27
49.09,76.276,0,231
43.52,77.474,0,153.53
43.07,77.011,0,76.514
43.63,76.514,0,0
42.21,76.37,76.37,0
41.2,76.594,76.594,0
40.25,78.571,198.57,120
42.21,78.455,0,41.545
41.12,73.575,32.029,0
38.33,72.28,146.25,73.972
301.72,73.972,0,0
20.8,73.481,193.48,120
26.85,73.167,193.17,240
24.76,73.011,193.01,360
20.75,74.251,194.25,480
18.4,75.936,195.94,600
29.69,74.536,0,525.46
26.76,73.985,193.98,645.46
24.67,72.014,192.01,765.46
38.08,72.504,0,692.96
26.76,73.876,193.88,812.96
42.71,72.279,0,740.68
51.39,70.883,0,669.8
45.44,71.091,0,598.71
45.08,70.072,0,528.64
45.59,71.268,0,457.37
43.79,71.093,0,386.28
29.78,71.354,0,314.92
29.95,73.701,0,241.22
29.47,72.265,0,168.95
29.22,72.08,0,96.875
28.97,71.805,0,25.07
28.92,72.087,192.09,145.07
28.91,73.279,193.28,265.07
29.95,74.373,0,190.7
29.95,75.147,0,115.55
29.19,72.403,0,43.148
28.94,72.931,29.783,0
27.58,75.494,195.49,120
28.64,76.076,33.177,77.101
28.66,77.101,0,0
27.55,78.289,78.289,0
26.9,78.058,155.71,77.649
27.2,77.649,0,0
25.91,75.932,75.932,0
20,75.797,153.9,78.106
36.29,78.106,0,0
