44.65,70.742,70.742,0
44.21,70.66,70.66,0
43.56,73.964,193.96,120
43.73,75.15,0,44.85
43.54,76.156,196.16,164.85
43.64,78.195,67.418,154.07
44.63,77.442,0,76.631
44.55,76.631,0,0
43.22,77.784,197.78,120
43.22,77.885,66.973,109.09
42.16,77.945,197.94,229.09
44.46,77.59,0,151.5
44.35,76.15,0,75.348
43.29,75.348,0,0
43.21,76.695,152.71,76.01
43.21,76.01,0,0
43.19,75.511,75.511,0
41.84,79.009,199.01,120
41.9,79.903,199.9,240
42.01,79.79,71.429,231.64
42.09,81.572,0,150.07
41.93,81.927,201.93,270.07
38.49,81.208,201.21,390.07
44.32,81.156,0,308.91
42.9,78.723,0,230.19
43.05,76.678,0,153.51
42.93,77.803,0,75.707
42.85,75.707,0,0
36.48,74.913,153.2,78.292
42.97,78.292,0,0
34.34,75.973,195.97,120
34.27,73.206,193.21,240
34.34,75.248,195.25,360
36.45,71.774,0,288.23
34.36,72.458,192.46,408.23
36.73,72.824,0,335.4
42.98,72.445,0,262.96
42.93,68.804,0,194.15
34.45,68.747,188.75,314.15
34.42,70.485,190.48,434.15
34.45,68.666,188.67,554.15
34.48,67.864,52.009,538.3
34.26,65.177,185.18,658.3
33.73,61.023,181.02,778.3
34.48,60.351,0,717.95
34.52,57.502,0,660.44
34.52,56.443,0,604
34.35,54.08,174.08,724
34.55,52.456,0,671.54
34.62,51.559,0,619.98
34.7,52.41,0,567.58
34.71,50.662,0,516.91
34.74,48.71,0,468.2
34.74,47.699,0,420.5
40.73,46.361,0,374.14
43.05,43.838,0,330.31
43,42.461,0,287.84
40.69,40.791,0,247.05
43.04,38.838,0,208.21
34.48,37.586,0,170.63
34.55,36.629,0,134
34.74,34.652,0,99.347
40.43,34.237,0,65.11
34.55,33.568,0,31.542
34.74,31.542,0,0
33.76,32.869,152.87,120
34.42,31.634,40.674,129.04
34.26,31.996,152,249.04
34.74,32.171,0,216.87
39.21,31.779,0,185.09
35.75,30.011,0,155.08
43.15,29.187,0,125.89
43.59,27.854,0,98.038
43.56,26.301,0,71.737
43.34,25.729,0,46.008
43.31,23.867,0,22.141
35.28,22.141,0,0
33.86,23.873,68.186,44.313
33.89,22.327,0,21.986
34.26,21.986,0,0
33.86,22.015,22.015,0
33.64,21.564,43.374,21.81
34.58,21.81,0,0
16.74,21.325,141.33,120
31.18,20.934,0,99.066
23.61,20.288,140.29,219.07
24.4,20.118,140.12,339.07
26.67,19.692,139.69,459.07
26.67,20.374,140.37,579.07
26.85,20.966,140.97,699.07
27.49,21.423,141.42,819.07
26.88,20.14,140.14,939.07
31.68,20.76,0,918.31
31.68,21.097,0,897.21
34.52,23.819,0,873.39
24.57,22.306,142.31,993.39
27.56,22.103,142.1,1113.4
27.56,23.32,109.93,1200
28.23,21.149,21.149,1200
28.85,21.034,21.034,1200
31.55,19.748,19.748,1200
31.68,20.016,20.016,1200
31.71,18.885,18.885,1200
32.72,17.499,0,1182.5
34.26,17.688,0,1164.8
38.46,17.907,0,1146.9
48.23,18.047,0,1128.9
34.48,17.836,0,1111
34.48,19.145,0,1091.9
34.51,19.307,0,1072.6
44.9,19.262,0,1053.3
44.56,20.349,0,1033
45.13,21.598,0,1011.4
36.65,20.875,0,990.49
36.71,21.684,0,968.8
36.7,24.679,0,944.12
36.76,22.177,0,921.95
36.04,22.587,0,899.36
36.17,22.657,0,876.7
34.32,22.535,0,854.17
254.18,25.829,0,828.34
