29.6,67.364,67.364,0
29.43,68.965,136.85,67.881
29.49,67.881,0,0
28.15,68.649,68.649,0
27.63,68.498,138.52,70.022
27.63,70.022,0,0
27.12,70.061,140.64,70.578
27.12,70.578,0,0
26.28,71.445,71.445,0
26.2,71.152,71.152,0
24.37,70.816,70.816,0
22.82,72.723,72.723,0
22.75,71.301,71.301,0
22.75,71.368,191.37,120
22.71,71.89,191.89,240
22.73,72.598,192.6,360
22.59,74.559,194.56,480
22.63,76.127,196.13,600
22.37,74.276,194.28,720
19.29,74.101,194.1,840
19.25,73.931,193.93,960
19.21,72.192,192.19,1080
19.25,72.48,192.48,1200
29.55,73.105,0,1126.9
23.83,72.695,0,1054.2
23.83,72.262,0,981.94
23.81,72.68,0,909.26
23.81,72.507,0,836.75
23.81,71.861,0,764.89
23.81,70.857,0,694.03
23.81,72.159,0,621.87
23.79,69.586,0,552.29
22.81,69.063,13.291,496.51
22.8,67.792,187.79,616.51
22.74,65.096,185.1,736.51
22.72,64.986,184.99,856.51
23,64.286,0,792.23
23.8,64.397,0,727.83
23.79,64.753,0,663.08
23.76,61.981,0,601.1
23.79,61.119,0,539.98
23.63,59.978,0,480
22.79,59.793,179.79,600
22.69,59.601,179.6,720
22.69,59.133,179.13,840
22.63,56.998,177,960
22.6,55.347,175.35,1080
22.72,54.925,174.92,1200
23.81,53.777,0,1146.2
23.81,51.006,0,1095.2
23.79,50.57,0,1044.6
23.79,49.059,84.411,1080
23.79,47.702,167.7,1200
23.85,47.204,0,1152.8
26.36,46.125,0,1106.7
26.24,43.383,0,1063.3
23.85,43.341,0,1019.9
23.81,42.627,41.776,1019.1
26.12,41.461,0,977.64
19.06,42.305,162.3,1097.6
25.64,39.967,0,1057.7
25.82,38.911,0,1018.8
25.63,37.899,0,980.86
25.68,36.116,0,944.74
25.79,34.502,0,910.24
25.7,34.84,0,875.4
25.58,33.358,0,842.04
29.04,31.97,0,810.07
29.08,31.81,0,778.26
30.14,30.194,0,748.07
