23.14,857,36,821
23.57,862,41,821
23.61,879,58,821
21.65,875,54,821
21.59,875,54,821
22.16,878,57,821
22.12,905,84,821
21.7,902,81,821
22.41,897,76,821
23.94,890,69,821
24.79,884,63,821
15.2,897,76,821
13.97,918,97,821
14.72,887,66,821
14.75,890,69,821
20.41,901,80,821
20.02,882,61,821
23.67,895,74,821
18.64,920,99,821
23.86,895,74,821
5,897,76,821
10.78,908,87,821
10.78,916,95,821
19.84,887,66,821
20.11,909,88,821
11.31,903,82,821
11.2,885,64,821
13.69,896,75,821
13.68,903,82,821
13.68,901,80,821
11.23,902,81,821
11.22,879,58,821
13.63,870,49,821
20.13,873,52,821
19.97,850,29,821
11.27,847,26,821
19.58,854,33,821
13.7,827,6,821
13.67,806,0,806
11.29,809,0,809
11.24,810,0,810
11.26,774,0,774
13.67,766,0,766
11.23,756,0,756
11.21,738,0,738
11.24,730,0,730
11.22,712,0,712
5.3,686,0,686
18.34,670,0,670
5.29,655,0,655
5,632,0,632
5,614,0,614
5.25,606,0,606
12.07,592,0,592
18.51,581,0,581
18.33,562,0,562
23.93,568,0,568
18.51,551,0,551
18.88,522,0,522
5,511,0,511
17.36,489,0,489
18.04,488,0,488
18.34,477,0,477
18.17,468,0,468
17.64,451,0,451
5,454,0,454
5,430,0,430
17.66,429,0,429
18.17,423,0,423
17.64,407,0,407
5.3,398,0,398
5,400,0,400
6.03,380,0,380
21.41,370,0,370
18.85,363,0,363
22.09,364,0,364
25.38,354,0,354
25,350,0,350
25.36,349,0,349
25.38,349,0,349
25.02,344,0,344
25.4,342,0,342
25.4,339,0,339
15.29,328,0,328
8.63,321,0,321
8.63,321,0,321
13,317,0,317
22.27,306,0,306
17.24,301,0,301
17.78,294,0,294
21.5,296,0,296
21.43,293,0,293
21.79,290,0,290
25.4,291,0,291
25.46,281,0,281
20.74,283,0,283
13.99,276,0,276
24.75,277,0,277
18.02,289,0,289
18.12,285,0,285
18.17,278,0,278
18.02,288,0,288
18.23,274,0,274
