38.11,868,55,813
37.1,865,52,813
33.06,872,59,813
63.5,881,557,324
63.5,872,557,315
36.99,883,70,813
36.99,897,84,813
34.01,895,82,813
35.02,888,75,813
34.02,907,94,813
33.04,916,103,813
25.43,909,96,813
25.08,880,67,813
35.57,861,48,813
33.4,858,45,813
27.82,852,39,813
35,852,39,813
33.21,928,115,813
33.27,918,105,813
33.04,916,103,813
31.04,908,95,813
33.97,908,95,813
33.1,892,79,813
5,898,85,813
5,910,97,813
33.16,907,94,813
29.2,906,93,813
29.38,916,103,813
32.99,912,99,813
33.09,918,105,813
33.09,898,85,813
29.13,892,79,813
5,885,72,813
29.04,886,73,813
29.38,869,56,813
29.38,853,40,813
29.38,862,49,813
29.39,845,32,813
29.38,832,19,813
29.39,834,21,813
29.38,819,6,813
29.38,789,0,789
33.09,775,0,775
29.39,754,0,754
33.1,731,0,731
33.1,716,0,716
29.38,697,0,697
29.38,670,0,670
29.38,666,0,666
29.07,666,0,666
29.38,647,0,647
5,619,0,619
29.14,627,0,627
29.14,603,0,603
29.38,595,0,595
29.13,569,0,569
29.14,556,0,556
29.37,546,0,546
28.13,542,0,542
28.14,517,0,517
28.14,513,0,513
21.46,495,0,495
28.44,486,0,486
25.43,483,0,483
22.56,473,0,473
25.18,456,0,456
28.3,453,0,453
24.99,443,0,443
33.07,431,0,431
34,431,0,431
33.07,424,0,424
30.61,411,0,411
33.05,420,0,420
5,414,0,414
23.93,410,0,410
24.18,405,0,405
21.55,398,0,398
24.97,383,0,383
27.58,387,0,387
26.26,374,0,374
29.26,384,0,384
29.06,364,0,364
29.06,356,0,356
29.79,363,0,363
30.31,355,0,355
26.38,355,0,355
28.31,361,0,361
27.71,348,0,348
28.36,348,0,348
31.76,346,0,346
31.79,339,0,339
31.8,338,0,338
33.05,341,0,341
33.14,329,0,329
31.8,326,0,326
31.77,326,0,326
33.21,319,0,319
31.06,324,0,324
26.68,331,0,331
28.96,324,0,324
31.56,320,0,320
31.7,325,0,325
31.79,320,0,320
31.7,329,0,329
