24.07,831,72,759
24.2,831,72,759
28.67,816,57,759
28.62,800,41,759
27.15,802,43,759
26.87,801,42,759
26.84,814,55,759
25.7,830,71,759
28.78,827,68,759
29.11,818,59,759
28.76,813,54,759
27.44,829,70,759
27.51,853,94,759
27.35,838,79,759
24.51,865,106,759
27.15,864,105,759
27.03,833,74,759
27,838,79,759
27,842,83,759
26.81,838,79,759
26.85,851,92,759
26.85,833,74,759
26.88,848,89,759
26.99,850,91,759
26.93,831,72,759
25.97,835,76,759
20.75,836,77,759
17.46,839,80,759
21.18,858,99,759
19.68,862,103,759
16.44,874,115,759
16.46,839,80,759
18.94,844,85,759
18.48,845,86,759
16.42,829,70,759
16.4,825,66,759
22.46,810,51,759
18.24,779,20,759
20.8,754,0,754
21.81,763,4,759
21.36,750,0,750
19.93,739,0,739
16.36,728,0,728
16.34,703,0,703
16.41,671,0,671
18.44,658,0,658
16.42,639,0,639
16.36,626,0,626
16.34,629,0,629
16.34,618,0,618
16.41,597,0,597
16.38,593,0,593
16.38,585,0,585
16.46,566,0,566
21.71,549,0,549
20.08,540,0,540
16.41,520,0,520
16.34,511,0,511
16.33,502,0,502
21.75,488,0,488
17.47,465,0,465
18.16,465,0,465
17.79,445,0,445
17.47,448,0,448
17.46,441,0,441
17.46,433,0,433
17.46,422,0,422
17.46,409,0,409
16.34,401,0,401
16.31,395,0,395
16.32,383,0,383
5.76,370,0,370
24,366,0,366
21.41,362,0,362
19.37,355,0,355
19.2,346,0,346
19.98,353,0,353
10.66,341,0,341
10.58,329,0,329
17.79,333,0,333
19.97,329,0,329
17.79,317,0,317
17.81,312,0,312
13.84,323,0,323
18.46,303,0,303
12.11,303,0,303
12.85,305,0,305
15.33,303,0,303
17.93,304,0,304
15.36,303,0,303
17.82,287,0,287
17.98,284,0,284
15.32,287,0,287
15.27,280,0,280
17.83,288,0,288
15.3,279,0,279
15.38,272,0,272
18.01,277,0,277
15.39,286,0,286
16.61,281,0,281
18.06,284,0,284
15.35,277,0,277
15.32,279,0,279
14.27,280,0,280
15.33,276,0,276
21.84,272,0,272
20.77,274,0,274
16.65,266,0,266
18.36,269,0,269
21.31,272,0,272
21.66,275,0,275
21.77,271,0,271
21.79,271,0,271
21.83,273,0,273
21.76,269,0,269
22.21,268,0,268
22.19,269,0,269
21.76,285,0,285
22.22,274,0,274
20.45,296,0,296
16.69,282,0,282
18.54,282,0,282
21.54,281,0,281
21.94,288,0,288
22.93,286,0,286
23.27,293,0,293
23.33,311,0,311
23.32,306,0,306
23.3,315,0,315
23.62,328,0,328
23.92,330,0,330
23.51,329,0,329
23.44,328,0,328
23.41,325,0,325
31.56,339,0,339
23.7,344,0,344
23.67,346,0,346
23.67,354,0,354
23.64,361,0,361
23.63,361,0,361
23.72,380,0,380
25.73,387,0,387
25.48,386,0,386
22.71,407,0,407
18.11,402,0,402
21.36,408,0,408
21.41,427,0,427
22.46,433,0,433
22.51,439,0,439
22.36,448,0,448
21.44,458,0,458
21.44,481,0,481
21.46,508,0,508
20.89,528,0,528
20.81,523,0,523
17.24,519,0,519
24,526,0,526
23.99,536,0,536
25.13,551,0,551
26.07,553,0,553
24.6,552,0,552
26.6,570,0,570
85.89,591,0,591
27.01,585,0,585
27.37,591,0,591
28.13,599,0,599
28.12,603,0,603
27.75,606,0,606
28.5,619,0,619
28.6,614,0,614
34.38,617,0,617
28.94,636,0,636
31.67,640,0,640
28.89,664,0,664
28.32,682,0,682
25.64,674,0,674
28.41,679,0,679
28.89,698,0,698
28.89,692,0,692
26.62,697,0,697
27.94,692,0,692
28.05,686,0,686
31.84,701,0,701
41.18,720,0,720
35.62,706,0,706
28.8,717,0,717
27.85,720,0,720
25.53,718,0,718
30.95,739,0,739
39.73,728,0,728
34.18,734,0,734
24.52,745,0,745
23.87,744,0,744
24.11,730,0,730
24.13,761,2,759
29.12,761,2,759
26.73,752,0,752
28.55,767,8,759
35.71,768,9,759
33.5,762,3,759
32.64,763,4,759
33.62,763,4,759
33.52,741,0,741
31.84,745,0,745
26.26,747,0,747
26.6,754,0,754
29.62,753,0,753
29.91,753,0,753
30.19,754,0,754
29.62,760,1,759
27.05,757,0,757
29.59,757,0,757
25.52,762,3,759
23.89,755,0,755
23.88,758,0,758
22.39,748,0,748
21.69,760,1,759
21.25,759,0,759
22.58,762,3,759
22.75,757,0,757
22.91,753,0,753
22.82,753,0,753
22.74,738,0,738
22.63,749,0,749
19.98,794,35,759
19.9,800,41,759
19.92,774,15,759
21.75,772,13,759
21.29,787,28,759
20.14,778,19,759
19.95,760,1,759
19.84,769,10,759
19.87,785,26,759
21.73,792,33,759
22.24,810,51,759
22.39,794,35,759
22.24,783,24,759
22.15,791,32,759
19.97,805,46,759
24.02,793,34,759
23.66,799,40,759
24.02,791,32,759
23.57,784,25,759
22.62,786,27,759
22.66,775,16,759
22.64,790,31,759
23.39,792,33,759
23.72,792,33,759
23.69,784,25,759
24.02,789,30,759
25.02,788,29,759
26.25,773,14,759
25.52,763,4,759
26.01,773,14,759
25.14,761,2,759
24.52,768,9,759
24.13,771,12,759
24.04,762,3,759
23.37,745,0,745
21.41,754,0,754
21.24,749,0,749
21.15,761,2,759
20.82,777,18,759
22.76,747,0,747
24.92,726,0,726
24.1,722,0,722
25.81,732,0,732
25.33,735,0,735
21.47,747,0,747
23.61,732,0,732
24.93,739,0,739
23.61,762,3,759
24.6,735,0,735
24.34,729,0,729
23.21,723,0,723
25.78,726,0,726
24.65,738,0,738
24.65,719,0,719
25.78,734,0,734
24.55,729,0,729
15.39,734,0,734
20.12,725,0,725
20.12,726,0,726
15.34,737,0,737
16.63,765,6,759
24.54,758,0,758
26.36,759,0,759
149.7,753,524,229
