25.97,715,0,715
35.06,715,0,715
37.57,715,0,715
37.75,715,0,715
38,715,0,715
37.04,715,0,715
35.06,715,0,715
35.03,715,0,715
33.14,715,0,715
25.76,715,0,715
25.73,715,0,715
57.7,715,0,715
35.3,715,0,715
37.74,715,0,715
30,715,0,715
33.21,715,0,715
35.02,715,0,715
35,715,0,715
34.99,715,0,715
29.7,715,0,715
29.99,715,0,715
32.96,715,0,715
25.54,715,0,715
32.89,715,0,715
32.99,715,0,715
32.83,715,0,715
33.21,715,0,715
35.06,715,0,715
32.8,715,0,715
32.79,715,0,715
32.79,715,0,715
32.83,715,0,715
32.74,715,0,715
28.14,715,0,715
25.55,715,0,715
35.03,715,0,715
38.11,715,0,715
38.07,715,0,715
38.32,715,0,715
37.78,715,0,715
37.79,715,0,715
38.11,715,0,715
38.32,715,0,715
38.36,715,0,715
38.32,715,0,715
38.29,715,0,715
38.32,715,0,715
32.84,715,0,715
25.57,715,0,715
27.52,715,0,715
32.79,715,0,715
33.22,715,0,715
33.22,715,0,715
32.8,715,0,715
35.03,715,0,715
35.03,715,0,715
33.25,715,0,715
33.36,715,0,715
35.03,715,0,715
33.25,715,0,715
35.06,715,0,715
37.82,715,0,715
35.03,715,0,715
37.03,715,0,715
35.03,715,0,715
7.05,715,0,715
35,715,0,715
35.03,715,0,715
33.22,715,0,715
7.04,715,0,715
5.84,715,0,715
5,715,0,715
5,715,0,715
7.13,715,0,715
7.1,715,0,715
22.89,715,0,715
22.91,715,0,715
22.89,715,0,715
22.87,715,0,715
7.02,715,0,715
7.01,715,0,715
26.14,715,0,715
37.03,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5,715,0,715
5.92,715,0,715
5.91,715,0,715
22.95,715,0,715
23.08,715,0,715
23.06,715,0,715
23.12,715,0,715
23.17,715,0,715
26.14,715,0,715
26.43,715,0,715
26.43,715,0,715
27.27,715,0,715
28.13,715,0,715
28.64,715,0,715
28.1,715,0,715
28.98,715,0,715
29.16,715,0,715
29.18,715,0,715
32.66,715,0,715
33.29,715,0,715
33.24,715,0,715
33.27,715,0,715
33.58,715,0,715
33.64,283,0,283
33.58,288,0,288
36.23,286,0,286
30.17,278,0,278
33.09,282,0,282
33.72,283,0,283
33.44,293,0,293
33.47,284,0,284
33.69,283,0,283
33.48,285,0,285
33.72,290,0,290
33.44,292,0,292
33.51,302,0,302
38.41,304,0,304
38.41,307,0,307
37.78,305,0,305
33.48,298,0,298
35.02,306,0,306
33.38,308,0,308
33.38,312,0,312
33.14,325,0,325
33.14,334,0,334
33.16,341,0,341
33.19,342,0,342
33.19,353,0,353
33.19,347,0,347
33.19,362,0,362
33.14,369,0,369
32.18,378,0,378
34.59,384,0,384
33.17,386,0,386
33.38,399,0,399
33.41,404,0,404
33.5,413,0,413
34.49,423,0,423
34.59,433,0,433
34.59,445,0,445
34.94,448,0,448
34.97,451,0,451
37.03,469,0,469
37.32,469,0,469
37.29,489,0,489
35.03,494,0,494
34.99,499,0,499
34.93,508,0,508
34.93,522,0,522
34.56,520,0,520
34.9,519,0,519
33.49,544,0,544
33.56,549,0,549
34.59,561,0,561
33.56,568,0,568
34.99,578,0,578
35.23,586,0,586
35.23,605,0,605
36.74,603,0,603
36.74,622,0,622
36.74,623,0,623
36.74,608,0,608
36.23,623,0,623
36.2,632,0,632
36.74,634,0,634
36.74,641,0,641
36.74,637,0,637
36.74,637,0,637
34.9,648,0,648
33.52,651,0,651
34.96,651,0,651
36.2,651,0,651
36.23,674,0,674
36.23,672,0,672
36.26,676,0,676
36.3,675,0,675
36.34,690,0,690
36.34,687,0,687
36.33,681,0,681
36.2,689,0,689
33.46,698,0,698
33.31,700,0,700
33.34,699,0,699
33.37,698,0,698
34.25,699,0,699
36.23,706,0,706
33.4,705,0,705
36.2,699,0,699
36.34,696,0,696
